0.34500000000000003 286.1760331416074 16.84934155643383
0.8350000000000002 241.48969314091414 9.333601556383977
1.3250000000000002 158.43003773549037 6.268376467453942
1.8150000000000002 80.32160219573832 3.8062835765418206
2.305 41.74537234739346 2.5241420717222334
2.7950000000000004 20.59491295056253 1.550375232484817
3.2850000000000006 9.481208767310283 0.9353925938147587
3.775 5.948836308305226 0.7163634074997826
4.265 3.9102557066102395 0.5570752670165163
4.754999999999999 2.716842699877251 0.43113626039232866
